"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"北区","43","0","0","6","6","5","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","19","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","47","0","0","0","27","3","0","0","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","47","0","0","1","23","4","0","4","1","0","0","0","0","7","2","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","56","0","0","1","27","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","54","0","0","2","22","14","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","105","0","0","20","71","5","2","1","1","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","22","0","1","0","3","4","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","16","0","0","1","17","3","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","62","0","0","1","50","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","34","0","0","4","25","3","0","1","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","12","0","0","2","47","4","0","0","0","0","0","5","0","3","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","35","0","0","2","15","2","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","49","0","0","0","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","17","0","0","1","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","29","0","1","1","33","2","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","30","0","0","1","11","2","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","92","0","0","0","26","4","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","36","0","0","3","45","1","0","0","1","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","13","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","1184","0","11","73","977","135","14","30","51","0","3","6","2","81","12","0","0","16","0","0","0","0","0","2","178","142","14","25","0","0"
