"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","14","16","31","3","4","3","7","1","2","0","0","0","0","7","0","0","1","0","0","0","","","","","",""
"区南部","0","0","28","34","72","30","1","3","4","0","4","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","1","9","43","85","16","3","11","15","0","20","3","0","0","0","0","0","1","0","0","1","0","","","","","",""
"区西部","1","1","15","28","74","3","2","0","8","0","4","10","0","0","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","7","1","10","50","85","18","5","4","13","0","7","4","4","1","0","0","0","0","0","0","1","0","","","","","",""
"区東北部","1","0","13","46","93","9","3","3","20","0","7","4","1","0","0","0","0","0","1","0","0","0","","","","","",""
"区東部","0","1","13","38","106","24","2","4","12","0","41","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","6","21","1","0","0","3","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","3","9","103","155","20","22","6","20","0","27","2","3","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","24","27","6","0","0","6","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","8","42","81","8","1","2","5","0","5","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","19","36","45","8","3","10","8","0","12","1","5","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","8","142","466","875","149","46","46","121","1","135","34","16","1","0","11","0","1","3","0","2","0","","","","","",""
