"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","13","0","0","12","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","4","17","0","1","67","7","1","0","34","0","1","0","1","1","0","0","0","0","0","0"
"1歳","5","22","5","6","209","34","3","2","38","0","0","1","3","0","0","0","0","0","2","0"
"2歳","16","15","4","11","153","44","1","0","0","0","0","6","0","0","0","0","0","0","0","0"
"3歳","16","8","4","11","116","48","4","2","0","0","0","8","0","0","0","0","0","0","0","0"
"4歳","36","3","3","25","152","39","0","7","0","0","0","16","0","0","0","1","0","0","1","0"
"5歳","38","1","2","38","140","40","1","4","0","0","0","13","1","1","0","0","0","0","0","0"
"6歳","44","1","0","31","123","22","1","2","0","0","0","19","1","0","0","0","0","0","2","0"
"7歳","18","0","3","33","115","7","0","1","0","0","0","10","0","0","0","0","0","0","0","0"
"8歳","32","0","0","25","92","2","0","2","0","0","0","7","0","0","0","0","0","0","0","0"
"9歳","21","0","0","24","80","4","0","0","0","0","1","6","0","0","0","0","0","0","0","0"
"10〜14歳","74","0","0","31","164","5","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"15〜19歳","34","0","0","2","28","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"20〜29歳","42","0","0","10","261","10","0","0","0","3","1","2","0","0","0","6","0","0","0","0"
"30〜39歳","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"40〜49歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","486","80","21","248","1712","267","11","21","73","3","3","92","7","2","0","18","0","0","5","0"
