"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","3","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","5","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","1","1","0","7","0","0","0","4","0","11","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","5","5","2","5","4","2","0","2","0","3","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","2","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","0","0","8","0","2","0","2","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","2","2","1","1","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","1","1","1","9","2","2","1","2","0","11","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","0","10","1","2","1","1","0","8","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","2","12","1","0","0","3","0","10","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","1","2","6","25","7","1","1","3","0","33","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","1","4","2","19","5","3","2","5","1","22","1","1","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","3","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","0","13","0","3","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","9","0","3","0","1","0","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","2","2","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","0","0","0","3","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","3","0","0","4","0","2","0","1","0","15","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","2","0","2","0","3","1","3","0","5","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","5","1","11","0","2","3","0","0","14","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","3","2","3","30","4","11","1","6","1","31","10","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","9","0","3","0","2","0","6","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","2","2","19","3","0","1","1","0","2","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","0","17","38","1","8","6","3","1","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","2","0","7","38","6","2","7","1","0","15","5","4","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","6","7","0","5","0","7","0","18","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","3","12","1","3","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","3","2","10","5","4","0","4","0","19","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","5","7","25","1","12","0","8","0","24","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","21","34","65","338","47","81","28","65","3","314","46","12","3","0","1","0","1","0","0","0","0","","","","","",""
