"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","60","3","1","15","39","4","0","1","4","0","0","0","0","1","3","0","0","1","0","0","0","0","0","","","","","",""
"区南部","69","7","4","25","71","13","0","8","8","0","0","0","0","2","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","88","0","2","15","44","15","2","9","3","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区西部","134","4","2","4","61","15","1","1","1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","180","0","1","6","36","14","0","3","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","110","0","9","13","30","11","1","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区東部","187","2","1","13","49","9","0","1","1","0","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","22","0","0","5","9","6","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","87","1","1","19","27","12","1","4","4","0","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","30","0","0","0","19","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","63","1","2","7","23","5","0","2","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","55","1","2","8","30","6","2","1","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1086","21","25","134","439","111","8","38","30","0","0","2","1","11","8","2","0","8","0","0","1","0","1","","","","","",""
