"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","3","7","35","8","11","1","4","0","14","10","1","1","0","1","0","0","0","0","","","","","",""
"区南部","0","1","5","10","71","10","7","0","3","1","18","5","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","3","14","37","14","1","1","6","0","9","6","1","0","0","2","0","0","0","0","","","","","",""
"区西部","0","1","1","12","60","15","8","8","3","3","15","2","0","0","0","4","0","0","2","1","","","","","",""
"区西北部","0","0","2","4","40","10","6","3","2","2","5","3","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","0","0","3","21","24","11","8","15","2","0","15","3","0","0","1","1","0","0","1","0","","","","","",""
"区東部","2","1","1","9","44","16","10","6","6","10","27","5","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","3","4","12","1","0","1","2","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","1","28","61","29","11","9","10","1","16","15","1","0","0","3","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","1","9","4","2","1","1","1","1","1","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","8","17","9","2","4","1","1","6","15","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","1","0","2","5","17","5","4","4","7","0","9","8","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","6","27","124","427","132","71","53","47","19","137","78","6","1","1","16","0","0","3","1","","","","","",""
