"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央","1","0","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"日本橋","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","0","1","5","8","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","6","0","0","0","20","0","0","1","0","0","0","0","0","1","1","0","0","4","0","0","1","0","0","0","","","","","",""
"文京","1","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","1","0","0","2","16","7","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","0","0","0","3","8","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"品川区","6","0","1","0","25","1","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","11","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","0","0","2","22","9","0","1","3","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","0","1","1","45","14","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","5","0","0","0","26","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","8","0","0","0","39","7","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","0","0","0","6","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","18","0","0","1","11","7","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","8","0","0","1","6","0","0","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","21","0","0","1","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","12","0","0","1","20","4","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","0","0","27","2","0","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","11","3","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","0","1","13","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"小岩","0","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","4","0","0","0","9","2","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","7","0","0","2","15","2","1","1","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","7","0","0","1","16","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","2","0","0","1","15","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","0","1","16","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","6","0","0","0","12","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","3","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"府中小金井","5","0","0","0","14","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","9","0","2","0","18","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","3","0","0","0","7","0","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","9","0","0","1","24","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","9","0","0","0","15","3","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","188","0","4","21","523","88","4","22","24","0","0","1","2","55","3","0","0","13","0","0","1","0","0","1","","","","","",""
