"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","5","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","23","6","0","0","15","3","1","1","14","0","0","0","2","1","0","0","0","0","0","0"
"1歳","51","0","0","2","44","13","11","1","26","0","3","2","3","0","0","1","0","0","0","0"
"2歳","75","0","0","1","32","10","2","0","3","0","0","4","1","0","0","0","0","0","0","0"
"3歳","99","0","1","5","30","11","2","1","0","0","0","5","0","0","0","0","0","0","0","0"
"4歳","169","0","1","5","27","17","2","0","0","0","0","8","1","0","0","0","0","0","0","0"
"5歳","169","0","2","9","29","16","1","1","0","0","2","3","0","0","0","0","0","0","1","0"
"6歳","182","0","0","17","28","8","0","0","0","0","1","4","0","0","0","0","0","0","1","0"
"7歳","142","0","0","9","15","4","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","142","0","0","3","20","1","0","1","0","0","0","6","0","0","0","0","0","0","0","0"
"9歳","122","0","0","3","13","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"10〜14歳","408","0","0","6","23","1","0","0","0","0","0","4","0","0","0","1","0","0","0","0"
"15〜19歳","169","0","0","0","7","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0"
"20〜29歳","170","0","0","4","71","0","0","0","0","2","1","2","0","0","0","1","0","0","0","0"
"30〜39歳","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2296","6","4","64","357","85","19","9","44","2","9","42","7","1","0","7","0","0","3","0"
