"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","28","2","3","31","53","4","0","1","2","1","2","0","0","0","1","0","0","1","1","0","0","","","","","",""
"区南部","41","2","2","26","47","3","0","1","5","0","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"区西南部","49","3","2","23","61","3","2","1","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","32","3","2","28","41","6","0","2","2","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","60","4","4","40","90","5","2","2","2","5","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","36","5","2","41","45","2","1","3","4","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","39","1","3","43","44","3","1","1","1","0","2","1","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","17","0","0","6","7","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","65","3","2","50","72","6","2","1","5","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","13","1","1","10","24","2","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","52","1","5","24","29","8","0","1","2","0","1","2","0","0","0","1","0","3","1","0","2","","","","","",""
"北多摩北部","31","3","5","26","36","4","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","464","28","31","348","549","46","9","14","32","8","12","12","0","0","2","1","0","6","2","0","2","","","","","",""
