"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","23","5","11","40","5","13","12","4","7","1","0","1","0","1","0","0","1","0","0","0","","","","","",""
"区南部","2","19","3","12","32","4","1","10","4","19","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","0","12","1","25","39","6","7","15","3","14","2","7","1","0","4","0","0","0","0","0","0","","","","","",""
"区西部","0","30","2","12","23","2","8","7","6","23","0","3","1","0","4","0","0","1","0","0","0","","","","","",""
"区西北部","1","5","4","14","25","3","15","28","4","22","0","1","0","0","7","0","0","0","0","0","0","","","","","",""
"区東北部","0","26","6","15","51","2","15","1","8","24","1","2","0","0","3","0","0","0","0","0","0","","","","","",""
"区東部","0","25","6","10","49","3","7","11","3","12","2","4","1","1","4","0","0","2","0","0","0","","","","","",""
"西多摩","0","0","0","1","14","0","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","19","3","24","54","1","6","26","8","23","4","1","1","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","9","0","11","15","1","4","8","1","9","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","7","1","15","17","3","15","6","8","27","0","4","1","0","1","0","0","1","0","0","1","","","","","",""
"北多摩北部","0","21","3","9","17","1","2","22","7","24","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","196","34","159","376","32","96","148","58","208","13","24","6","1","28","0","0","5","0","0","1","","","","","",""
