"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","13","0","0","8","3","0","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","20","0","0","42","7","6","1","37","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","29","1","4","63","13","37","0","49","1","10","1","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","7","1","4","30","20","27","2","7","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","9","5","16","41","17","18","6","3","0","8","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","0","1","3","16","38","11","16","2","2","0","8","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","1","0","2","36","48","9","12","1","0","1","3","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","1","1","33","32","7","8","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","20","23","4","4","0","0","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","17","26","2","1","0","0","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","12","22","0","4","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","23","42","3","5","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","14","0","1","0","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","1","7","43","1","1","0","0","1","1","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","10","80","15","188","472","97","140","13","99","6","41","50","7","1","0","11","0","0","17","0","0","0","0","0","0","0","0","0"
