"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","5","1","2","3","11","0","2","1","1","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","4","1","1","13","29","2","0","7","2","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","5","5","1","10","14","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"文京","7","0","0","7","14","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","0","2","7","33","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","1","3","2","9","2","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"江東区","16","2","0","15","63","0","0","4","2","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","2","1","0","8","20","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","2","0","13","24","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","16","2","7","25","60","0","4","9","3","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","19","1","3","37","57","6","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","3","0","0","2","11","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","5","2","2","24","15","0","1","3","5","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"杉並","7","1","3","5","28","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","1","0","3","19","0","1","3","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","3","1","3","6","17","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","9","22","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","","","","","",""
"練馬区","6","2","1","32","51","6","0","3","6","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","14","2","0","16","43","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","6","0","0","8","52","1","3","4","3","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"江戸川","6","0","1","20","53","0","0","5","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","12","5","2","19","72","0","1","5","0","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","11","0","0","14","28","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","0","9","14","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","13","2","2","5","31","2","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","1","0","18","33","2","1","5","2","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"多摩府中","15","5","4","24","73","8","0","6","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","25","2","8","29","31","7","0","1","6","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","255","40","45","383","931","50","16","80","59","2","9","7","2","0","9","0","0","2","1","4","4","","","","","",""
