"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","47","14","0","3","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","4","3","0","2","2","2"
"中央区","48","9","0","1","10","15","0","1","1","2","0","0","0","0","0","4","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","112","31","0","4","18","26","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","8","9","9","6","0","1","1","1"
"新宿区","162","43","0","15","41","51","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","6","12","8","2","2","2","2"
"文京","109","19","0","15","21","41","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","7","7","4","1","1","1","1"
"台東","148","26","0","6","18","62","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","164","63","0","8","13","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","8","5","0","1","1","1"
"江東区","255","31","0","15","27","84","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","185","23","0","2","27","64","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"目黒区","83","20","0","5","23","54","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","333","70","0","27","60","179","3","1","0","4","0","0","0","2","0","2","0","0","0","0","0","1","5","21","13","2","1","1","1"
"世田谷","379","73","0","10","52","151","1","1","2","2","0","0","1","0","0","2","0","0","0","0","0","5","6","20","14","2","2","2","2"
"渋谷区","63","17","0","3","4","38","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","3","6","7","4","1","1","1","1"
"中野区","291","44","0","7","43","63","5","4","0","1","0","1","0","0","0","3","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","279","40","1","17","31","93","2","3","0","0","0","0","0","1","0","2","0","0","0","0","0","6","11","17","11","1","2","2","2"
"池袋","107","37","0","7","2","23","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","143","55","0","13","43","62","4","3","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","190","29","0","17","30","102","3","2","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","270","54","0","8","22","111","2","2","1","1","0","0","0","0","0","4","0","0","0","0","0","3","2","16","10","2","1","1","1"
"練馬区","371","56","0","11","65","116","7","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","246","57","0","43","26","85","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","18","11","2","0","0","0"
"葛飾区","149","21","0","6","19","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","9","5","0","1","1","1"
"江戸川","445","84","0","44","77","159","1","1","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","17","10","2","0","0","0"
"八王子市","743","88","2","43","86","175","1","13","0","2","0","0","0","0","0","4","0","0","0","0","0","1","3","18","11","2","1","1","1"
"町田市","273","22","0","4","34","37","0","2","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","201","37","0","6","11","27","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","2","3","14","8","1","1","1","1"
"南多摩","262","39","0","17","29","72","0","1","0","0","2","1","0","0","0","2","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","377","75","0","18","105","81","2","1","0","3","1","2","0","0","0","1","0","0","0","0","0","0","4","20","13","2","1","1","1"
"多摩府中","762","130","1","39","129","175","8","7","1","3","0","1","0","1","0","1","1","0","0","0","0","13","18","33","21","3","3","3","3"
"多摩小平","480","82","0","67","98","159","1","5","0","6","0","0","0","0","0","0","0","0","0","0","0","11","10","22","14","2","2","2","2"
"島しょ","37","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","1"
"合計","7714","1397","4","481","1176","2386","51","60","10","38","4","6","4","4","1","40","1","1","0","0","0","69","100","403","252","37","25","25","25"
