"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","3","1","806","16","1","0","15","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"〜1歳","14","4","*","12","1","3","54","2","6","1","6","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","55","3","4383","40","12","5","79","1","10","1","16","13","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"2歳","78","1","*","13","5","20","53","2","6","0","7","12","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","107","2","*","11","5","26","57","0","5","6","5","5","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","126","7","*","4","3","27","55","3","2","8","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","156","5","3773","0","2","38","44","3","6","3","0","5","1","0","0","0","1","0","0","2","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"6歳","164","3","*","0","1","34","44","1","7","6","1","2","1","1","0","0","0","0","0","1","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"7歳","189","4","*","1","2","48","34","2","0","2","1","3","2","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","141","2","*","0","1","29","27","2","1","0","0","1","0","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"9歳","171","4","*","0","2","23","31","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"10〜14歳","570","32","2080","0","2","45","78","8","1","0","0","3","2","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"15〜19歳","144","28","705","0","0","5","18","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","125","12","491","0","0","5","29","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","67","29","472","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","68","33","455","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","41","33","377","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","31","27","274","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","2"
"70〜79歳","14","13","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","1","0","1","0","0","0","1","0","0","6"
"80歳以上","4","5","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0","1","0","0","0","1","0","0","0","8"
"合計","2268","248","14113","97","37","308","618","27","47","27","38","54","6","5","3","0","12","1","1","10","0","0","19","21","2","1","3","0","0","13","3","0","0","21"
