"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","14","0","0","12","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","17","22","0","2","107","7","0","1","29","1","0","0","2","0","0","1","0","0","0","0"
"1歳","37","47","4","9","346","24","6","1","38","0","1","1","1","0","0","0","0","0","0","0"
"2歳","44","27","4","12","226","25","1","0","8","0","0","6","0","1","0","0","0","0","1","0"
"3歳","54","15","2","14","210","30","1","1","0","0","0","7","0","0","0","0","0","0","2","0"
"4歳","82","7","0","34","186","25","1","6","0","0","0","14","0","0","0","0","0","0","1","0"
"5歳","101","5","0","29","182","12","0","3","0","0","0","14","1","0","0","0","0","0","0","0"
"6歳","111","4","0","27","147","10","0","4","0","0","0","8","0","0","0","0","0","0","1","0"
"7歳","75","1","1","26","150","4","0","2","0","0","0","8","1","0","0","0","0","0","0","0"
"8歳","74","0","0","30","106","1","0","2","0","0","0","8","0","0","0","0","0","0","0","0"
"9歳","73","1","0","13","93","2","0","3","0","1","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","210","0","0","23","259","6","0","2","0","0","0","8","0","0","0","0","0","0","2","0"
"15〜19歳","103","0","0","2","60","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","173","0","0","12","427","2","1","0","0","4","2","3","0","0","0","3","0","0","0","0"
"30〜39歳","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1"
"50〜59歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1441","143","11","233","2511","150","11","26","76","7","3","79","5","1","1","12","0","0","7","2"
