"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","124","4","2","11","54","18","0","1","7","0","0","2","0","0","0","1","0","0","1","0","1","","","","","",""
"区南部","159","1","2","24","103","14","0","0","6","1","0","4","0","0","0","0","0","2","0","0","0","","","","","",""
"区西南部","182","2","6","6","70","7","0","1","1","0","0","1","2","0","0","1","0","1","0","0","1","","","","","",""
"区西部","185","1","1","16","72","9","1","0","5","0","0","2","0","0","0","0","0","0","1","0","1","","","","","",""
"区西北部","237","0","6","12","89","12","1","1","8","0","0","1","1","0","0","0","0","0","2","0","2","","","","","",""
"区東北部","260","2","2","18","110","20","1","7","6","0","1","1","1","0","0","2","0","0","4","0","3","","","","","",""
"区東部","193","1","5","25","124","26","2","4","4","1","0","2","3","0","0","2","0","0","0","0","1","","","","","",""
"西多摩","77","1","0","2","16","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","400","1","4","27","138","28","1","2","8","1","2","9","4","1","0","1","0","0","0","0","2","","","","","",""
"北多摩西部","162","3","0","8","37","11","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","279","3","2","9","56","7","1","1","2","1","0","1","1","1","0","0","0","0","2","0","1","","","","","",""
"北多摩北部","222","1","2","16","70","26","1","0","7","0","0","0","0","1","0","1","0","0","2","0","0","","","","","",""
"島しょ","26","0","0","5","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2506","20","32","179","945","183","9","18","57","4","3","24","12","3","0","9","0","3","12","0","12","","","","","",""
