"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","19","899","3","5","20","63","16","3","6","3","1","1","1","1","0","2","0","0","0","0","0","1","4","","","","","","",""
"区南部","1","8","685","0","5","44","67","6","5","5","5","1","1","1","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"区西南部","4","14","798","1","1","46","61","15","2","5","1","1","2","1","0","0","3","0","0","0","0","0","0","4","","","","","","",""
"区西部","1","15","1004","2","3","45","43","18","1","1","4","1","1","1","1","0","1","0","0","2","0","0","0","3","","","","","","",""
"区西北部","4","24","1442","3","13","56","75","24","3","6","10","1","3","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区東北部","5","21","1205","5","4","26","73","4","1","23","8","0","0","1","1","0","0","0","1","1","0","0","0","3","","","","","","",""
"区東部","12","22","1152","3","5","28","77","15","8","1","3","1","2","0","0","0","2","0","0","0","1","0","0","0","","","","","","",""
"西多摩","1","6","166","0","0","7","10","5","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","2","22","2144","1","8","74","142","10","6","18","9","1","3","0","1","0","2","0","0","0","0","0","0","1","","","","","","",""
"北多摩西部","3","8","371","1","3","23","14","8","0","4","1","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","1","15","1021","1","4","54","65","9","1","6","5","1","1","2","0","0","0","0","0","2","0","0","0","2","","","","","","",""
"北多摩北部","1","11","794","0","5","28","76","14","1","6","9","3","0","1","0","0","1","0","0","2","0","0","2","3","","","","","","",""
"島しょ","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","","",""
"合計","36","185","11685","20","56","451","768","144","32","83","59","12","15","9","5","0","13","0","1","9","1","0","3","22","","","","","","",""
