"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央","0","0","0","0","0","5","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"日本橋","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"みなと","1","0","0","0","15","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","1","0","0","0","71","7","0","1","1","0","0","0","0","11","0","0","0","23","0","0","0","0","0","0","7","6","2","2","0","0"
"文京","5","0","0","0","28","3","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","4","3","1","1","0","0"
"台東","5","0","0","2","43","15","0","3","6","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","0","0","0","1","34","2","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","4","3","0","1","0","0"
"江東区","1","0","0","9","44","6","0","1","5","0","0","1","0","6","0","0","0","6","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","0","0","2","1","50","3","0","5","1","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","0","0","0","1","16","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","1","0","0","10","53","7","0","8","6","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","15","0","0","3","108","14","2","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","4","0","1","0","43","2","2","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","8","0","0","19","58","4","1","1","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","1","0","0","1","22","0","0","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","1","0","0","0","1","4","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","12","0","0","0","39","6","0","6","6","0","0","0","0","14","0","1","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","2","0","0","0","17","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","16","0","0","2","37","1","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","8","0","0","1","37","7","0","5","4","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","3","0","0","24","36","3","2","1","4","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","5","0","0","8","19","14","0","13","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"江戸川","1","0","0","1","39","2","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","0","0","0","0","7","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"八王子","24","0","0","0","18","5","1","2","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","15","0","0","7","31","12","2","3","4","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","8","0","0","0","47","2","0","0","2","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","7","0","0","1","21","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","11","0","0","0","26","6","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","3","0","0","3","31","1","0","4","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","5","0","0","0","27","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","9","0","0","0","17","0","0","1","1","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","5","0","6","2","33","0","0","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","3","0","0","1","14","1","0","4","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","8","0","0","2","42","4","0","3","2","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","6","0","1","3","31","8","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","197","0","10","102","1167","161","11","80","63","0","3","5","8","149","9","2","0","33","0","0","0","0","0","1","178","142","14","25","0","0"
