"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","20","2","0","9","78","0","5","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","32","0","6","12","34","1","1","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","24","7","0","28","66","1","0","1","1","0","0","0","0","1","0","0","0","1","1","0","3","0","12","8","2","2","2","0"
"文京","21","0","0","7","9","0","2","0","3","0","0","0","3","0","0","5","0","0","0","0","0","2","7","4","1","1","1","0"
"台東","7","1","0","18","77","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","0"
"墨田区","34","2","1","5","29","0","1","0","5","0","0","1","0","0","0","0","0","0","1","0","0","1","8","5","1","1","1","0"
"江東区","54","2","1","28","130","1","0","1","7","0","0","0","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","35","3","2","16","52","10","3","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","28","1","1","20","42","0","3","1","3","0","0","1","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","50","3","10","49","131","9","1","1","7","2","1","2","1","1","0","0","0","0","0","0","0","0","19","12","2","1","1","0"
"世田谷","114","5","10","41","118","4","3","5","6","0","0","3","2","0","0","0","1","0","0","0","1","1","25","16","2","2","2","0"
"渋谷区","36","0","0","4","11","1","1","2","4","0","0","0","0","0","0","0","0","0","0","0","4","0","7","4","1","1","1","0"
"中野区","72","1","4","10","63","1","0","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","104","0","5","10","68","1","2","4","5","0","0","2","0","1","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","12","3","3","3","14","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","7","4","1","1","1","0"
"北区","40","0","3","6","39","2","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","63","1","3","18","47","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","41","4","0","26","30","5","0","1","6","0","0","1","1","0","0","1","0","0","0","0","1","1","16","10","2","1","1","0"
"練馬区","77","2","1","63","92","16","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","92","0","6","22","144","0","0","2","12","0","0","1","1","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","93","0","2","14","81","0","2","3","6","0","0","0","1","0","0","3","0","1","1","0","3","2","13","8","1","1","1","0"
"江戸川","63","4","3","22","121","2","0","2","11","0","0","3","0","1","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","92","3","1","39","197","4","1","0","7","0","0","1","0","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","95","2","0","24","99","5","0","1","2","0","0","6","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","29","0","2","7","39","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","79","0","1","10","69","0","0","5","1","0","1","2","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","83","6","3","42","69","2","2","0","9","0","0","3","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","215","7","3","38","152","3","6","2","16","0","1","5","1","0","0","3","0","0","0","1","4","1","32","21","3","3","3","0"
"多摩小平","153","13","11","66","125","7","0","0","17","0","0","1","2","0","0","3","0","0","0","0","0","1","23","15","2","2","2","0"
"島しょ","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1872","72","82","663","2226","84","33","33","174","2","3","41","16","4","0","23","1","2","3","2","16","9","414","262","39","25","25","0"
