"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","3","0"
"1〜4歳","0","0","0","0","0","0","8","1","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","6","0","0","1","0","0","0","0","0"
"20〜24歳","38","14","15","16","2","1","0","1","1"
"25〜29歳","39","11","15","20","0","2","1","0","0"
"30〜34歳","36","13","13","15","0","2","2","0","0"
"35〜39歳","29","8","10","19","3","2","1","0","0"
"40〜44歳","15","13","10","9","0","1","2","0","0"
"45〜49歳","11","15","5","8","4","2","4","0","0"
"50〜54歳","8","10","5","4","0","2","0","0","0"
"55〜59歳","1","6","3","1","0","1","0","0","0"
"60〜64歳","3","6","2","2","0","0","2","0","0"
"65〜69歳","0","3","2","0","0","0","6","0","0"
"70歳以上","1","2","0","0","0","0","32","1","3"
"合計","187","101","80","95","9","13","66","6","4"
