"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","10","0","0","19","3","52","0","1","13","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","12","0","0","16","1","33","0","1","15","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","32","0","2","7","0","68","0","4","5","0","0","0","0","2","1","1","0","0","0","0","","","","","",""
"区西部","0","6","1","4","21","1","45","0","0","6","2","4","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","19","1","3","18","1","67","0","4","25","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","22","0","1","22","0","46","0","2","10","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","1","15","1","0","19","1","44","0","7","26","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","0","5","0","16","0","2","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","13","0","1","43","1","87","1","3","40","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","15","0","0","16","0","19","0","3","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","11","0","1","22","3","72","0","2","13","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","8","3","1","22","0","65","0","7","25","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","163","7","13","230","11","618","1","36","190","9","8","3","0","5","1","1","0","0","0","0","","","","","",""
