"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","16","3","0","25","56","1","3","0","8","0","1","1","2","0","0","0","0","1","0","0","1","","","","","",""
"区南部","15","4","1","23","61","4","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","","","","","",""
"区西南部","19","2","0","24","81","6","1","7","6","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","27","4","2","24","50","2","0","2","9","0","0","0","1","0","0","0","1","0","0","0","1","","","","","",""
"区西北部","28","0","0","25","72","3","0","7","12","0","2","0","0","0","1","0","0","1","0","0","0","","","","","",""
"区東北部","24","5","2","16","74","4","1","5","4","0","2","0","0","0","1","0","0","0","1","0","0","","","","","",""
"区東部","24","2","4","18","66","4","0","1","7","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","0","0","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","37","3","2","35","94","7","2","2","2","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","10","1","0","16","13","2","0","0","4","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩南部","13","1","1","19","36","3","1","2","2","0","1","0","0","0","0","0","0","0","1","0","2","","","","","",""
"北多摩北部","13","2","1","31","37","4","0","3","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","232","27","13","262","640","44","8","29","60","4","10","1","3","0","9","0","1","2","2","0","5","","","","","",""
