"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","11","0","1","10","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","12","1","4","106","5","0","0","18","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","7","8","7","302","25","3","0","23","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","2","8","5","5","207","51","4","1","2","0","0","3","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"3歳","5","2","9","17","141","43","1","2","0","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","16","1","4","21","122","40","1","3","1","0","0","7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"5歳","8","2","4","24","102","32","2","2","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","10","0","3","21","84","22","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","10","0","2","16","82","9","0","1","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","8","0","0","16","45","8","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","10","0","0","9","53","3","0","1","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","25","0","3","15","101","6","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","2","25","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","10","0","4","14","324","3","0","0","0","1","0","3","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","156","43","43","172","1704","250","12","11","47","2","1","30","4","0","0","6","0","3","19","0","5","0","0","0","0","0","5","0"
