"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","4","7","0","0","6","0","8","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","1","1","0","23","1","33","2","3","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","5","5","5","2","4","45","1","197","5","17","4","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","4","7","1","3","34","2","137","10","4","1","0","1","0","0","1","0","0","2","0","0","1","0","0","0","0","1","1","0","1","0","0","0"
"3歳","3","3","3","1","24","23","1","144","8","1","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","4","0","1","1","23","26","0","149","21","1","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","7","0","0","2","29","29","1","136","21","1","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","4","1","0","0","21","26","3","92","21","0","5","1","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","13","3","0","0","26","13","3","53","14","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","6","1","0","0","20","15","1","53","15","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","1","0","0","18","18","8","31","10","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","18","16","0","0","34","40","8","39","4","0","0","1","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","12","11","0","0","3","9","1","4","1","0","1","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","8","21","0","1","16","41","1","21","2","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","13","28","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","16","36","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","0","4","0","0","0","0","0","0","0","1","1","3"
"50〜59歳","4","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","10","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"70〜79歳","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","4"
"80歳以上","1","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","10"
"合計","135","255","24","9","221","348","31","1097","134","29","27","2","3","0","1","12","3","1","66","0","0","3","23","0","0","0","1","1","2","1","1","2","21"
