"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","0","1","4","29","2","1","0","11","2","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","0","4","6","24","1","0","1","8","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","0","5","18","1","0","0","4","2","0","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区西部","0","0","1","3","28","0","0","0","4","2","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","0","1","5","20","3","2","0","13","4","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","2","3","26","3","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","0","0","3","34","8","2","0","1","1","0","1","0","0","3","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","6","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","12","34","7","1","0","9","0","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","1","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","2","18","2","2","0","5","0","2","1","0","0","0","0","1","1","0","0","0","","","","","",""
"北多摩北部","0","0","2","5","18","2","1","0","10","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","0","14","50","263","31","10","1","70","13","9","6","3","0","6","1","1","2","0","0","0","","","","","",""
