"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","0","13","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","69","12","3","0","51","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0"
"1歳","0","0","3","1","140","20","5","0","21","0","1","2","0","9","5","0","0","0","0","0","0","0","0","0"
"2歳","0","0","1","3","110","21","3","1","2","0","0","0","0","6","1","0","1","0","0","0","0","0","0","0"
"3歳","1","0","1","12","98","21","5","2","1","0","0","2","0","24","3","0","0","0","0","0","0","0","0","0"
"4歳","0","0","2","12","106","33","3","4","0","0","0","2","0","36","0","1","0","0","0","0","0","0","0","0"
"5歳","1","0","0","17","134","17","5","2","0","0","0","0","0","23","0","0","0","2","0","0","0","0","0","0"
"6歳","0","0","0","7","82","7","1","3","0","0","0","1","0","26","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","16","68","6","1","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","10","42","0","0","1","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","38","5","2","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","7","74","2","0","3","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","0"
"15〜19歳","1","0","0","1","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","0","5","181","3","1","0","0","0","0","2","0","3","1","0","0","2","0","0","1","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","11","0","9","95","1176","151","29","18","79","0","2","10","0","153","11","2","1","7","0","0","1","2","0","0"
