"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","5","2","0","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","10","1","0","11","1","20","0","3","0","10","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","41","5","0","55","13","72","0","12","0","16","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","63","7","1","55","21","51","0","13","0","4","3","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","67","0","1","74","31","53","2","10","0","2","2","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"4歳","108","2","0","72","52","64","0","8","2","3","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","1","1","0","0","0"
"5歳","136","1","0","63","60","56","2","10","0","2","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","90","2","0","42","64","32","3","7","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","134","0","0","27","70","40","4","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"8歳","143","0","0","19","59","27","5","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","104","1","0","7","50","21","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","422","15","0","4","76","39","5","3","0","0","2","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15〜19歳","154","12","0","0","8","10","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","141","36","0","10","31","50","0","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","184","37","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","230","37","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","96","43","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"60〜69歳","35","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","29","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","1","1","0","0","0","0","0","0","0","3"
"80歳以上","10","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","1","0","0","0","7"
"合計","2202","266","2","442","536","541","23","76","3","37","14","7","6","2","0","18","0","0","4","0","0","12","18","2","1","1","0","0","10","1","0","0","18"
