"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","13","0","0","37","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","11","15","5","2","326","9","2","0","63","0","1","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","41","10","14","21","636","30","4","2","78","0","2","0","4","2","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"2歳","48","4","7","26","445","48","2","2","6","0","2","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","96","0","11","65","379","39","1","1","6","1","0","6","1","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"4歳","93","0","7","86","348","29","1","2","1","0","0","8","1","0","0","1","0","0","2","0","1","0","0","0","0","0","1","0"
"5歳","82","0","4","74","259","28","0","7","1","0","0","6","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","100","1","0","71","180","7","0","2","0","0","0","7","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"7歳","88","0","1","71","153","10","1","2","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","61","0","2","48","128","1","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","35","0","0","27","87","2","0","2","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","166","0","4","67","183","4","0","1","0","0","0","5","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","87","0","0","5","36","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"20〜29歳","125","0","0","22","290","2","0","0","0","3","0","1","0","0","0","2","0","0","1","0","1","0","0","0","0","0","1","0"
"30〜39歳","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0"
"50〜59歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0"
"合計","1284","43","55","585","3487","212","11","24","158","4","5","42","14","4","0","14","0","0","27","0","9","0","0","0","0","0","9","0"
