"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","3","4","10","30","5","2","3","3","0","0","6","0","2","0","2","0","2","0","0","0","0","0","","","","","",""
"区南部","0","0","2","23","70","16","4","1","7","0","0","0","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","9","47","13","1","4","2","0","0","2","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","0","2","20","60","8","1","7","5","0","0","2","1","10","0","0","0","0","0","0","1","0","0","","","","","",""
"区西北部","0","0","0","8","62","15","1","9","7","0","0","4","0","11","2","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","0","0","5","12","27","16","0","8","5","0","0","8","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","2","0","3","16","63","17","3","2","5","0","0","2","1","8","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","5","8","5","1","0","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","0","5","33","22","0","3","3","0","0","3","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","9","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","5","17","12","1","1","4","0","0","3","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","0","1","7","33","6","0","2","4","0","0","0","0","5","1","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","11","3","21","120","462","137","15","42","47","0","0","30","2","70","4","2","0","3","1","0","1","0","0","","","","","",""
