"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","1","3","4","6","0","2","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","1","4","7","0","15","0","3","0","14","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","0","6","10","14","3","55","1","4","1","6","2","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","3","3","6","14","31","4","24","0","4","0","12","3","1","0","0","0","1","0","5","0","0","11","8","2","2","2","0"
"文京","0","0","0","2","10","3","43","2","2","0","6","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","0","4","17","29","6","7","5","1","0","4","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","1","0","2","20","2","6","0","8","0","2","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","3","1","4","18","85","16","33","0","7","0","13","2","4","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","1","1","12","39","4","7","0","8","0","3","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","0","1","12","4","1","0","0","0","4","0","0","0","0","1","0","0","0","0","0","8","5","1","0","0","0"
"大田区","4","3","31","40","94","13","26","7","6","2","20","5","5","1","0","4","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","1","2","21","32","51","20","44","1","8","0","16","2","4","0","0","1","0","0","1","0","0","25","16","2","2","2","0"
"渋谷区","0","3","3","4","10","3","9","0","1","0","2","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","0","0","0","3","18","6","26","0","9","0","3","0","3","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","5","0","12","14","26","11","11","0","5","0","0","3","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","1","0","5","3","16","0","18","0","4","0","13","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","0","7","9","18","9","35","2","4","0","3","3","0","0","0","1","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","2","7","17","17","13","30","3","9","0","11","3","1","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","13","0","3","4","16","3","9","2","3","0","6","8","1","0","0","1","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","0","0","20","37","30","16","41","0","15","0","9","1","0","0","0","2","0","0","0","0","0","21","13","2","0","0","0"
"足立","5","6","15","21","75","11","39","4","9","0","17","10","1","0","0","1","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","3","0","4","9","51","6","37","0","4","0","7","1","0","0","1","2","0","0","5","0","0","12","7","1","1","1","0"
"江戸川","1","1","15","34","49","12","4","2","9","0","6","5","1","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","3","1","22","49","99","38","84","2","14","0","12","3","5","0","0","1","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","0","1","53","70","17","62","1","11","0","43","1","3","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","5","18","22","7","11","1","3","0","5","2","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","3","4","20","40","8","42","4","11","0","18","5","0","0","0","1","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","0","2","29","49","8","79","0","7","0","6","1","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","1","2","10","45","56","36","99","2","16","0","29","2","3","1","0","1","0","0","3","0","0","32","20","3","2","3","0"
"多摩小平","0","1","54","34","54","29","141","0","14","0","31","1","2","0","0","1","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","43","31","263","556","1111","312","1044","39","201","3","323","65","35","3","1","17","1","0","14","0","0","414","261","39","24","25","0"
