"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","18","3","15","19","2","8","0","5","0","1","1","0","1","0","1","0","0","0","0","","","","","",""
"区南部","0","15","3","8","55","4","10","2","5","0","3","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","1","0","7","23","0","14","0","5","0","2","2","3","0","0","1","0","0","0","0","","","","","",""
"区西部","0","5","0","5","34","2","3","1","1","0","0","5","0","0","0","2","0","0","0","0","","","","","",""
"区西北部","0","1","0","3","20","1","14","0","4","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","3","1","0","9","26","4","8","0","7","0","0","10","0","1","0","1","0","0","0","0","","","","","",""
"区東部","0","1","2","10","30","7","6","0","5","0","1","7","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","2","2","34","47","11","23","2","8","0","4","10","1","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","5","2","0","1","5","1","13","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","1","0","12","20","2","9","0","4","0","3","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","11","47","10","110","295","34","110","5","44","0","18","40","4","2","0","8","0","0","0","0","","","","","",""
