"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","10","9","17","67","6","8","8","11","0","2","2","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区南部","12","17","4","19","77","7","6","6","5","2","1","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","20","7","9","15","94","10","11","10","4","0","1","1","4","1","0","2","0","0","2","0","0","0","","","","","",""
"区西部","12","22","4","18","62","12","8","4","7","0","1","4","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","9","10","1","25","64","12","10","12","13","0","2","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","24","19","10","17","102","11","9","11","9","0","2","7","0","0","0","1","0","0","1","1","0","0","","","","","",""
"区東部","36","20","6","42","110","2","8","7","6","0","2","5","2","0","0","0","0","0","2","0","0","0","","","","","",""
"西多摩","1","4","0","3","12","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","16","19","7","78","98","11","4","14","10","1","1","4","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","4","6","1","26","31","7","6","3","7","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","8","7","6","18","49","10","3","1","7","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","7","18","9","31","23","10","4","6","9","0","1","1","0","0","1","0","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","153","159","66","309","789","99","78","82","89","5","17","30","11","3","1","9","0","0","7","1","0","0","","","","","",""
