"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","7","1","0","3","2","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","18","5","1","10","1","53","0","1","0","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","76","7","3","48","24","152","0","10","0","12","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"2歳","97","9","0","59","30","118","0","12","0","12","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","136","5","0","60","54","119","1","7","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","192","3","1","69","90","130","3","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","233","2","0","71","98","109","1","9","0","1","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"6歳","236","4","0","49","121","99","6","5","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","242","1","0","23","103","85","4","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","268","5","0","22","107","82","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","220","2","0","10","72","54","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1053","36","0","17","148","116","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"15〜19歳","436","33","0","2","12","29","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"20〜29歳","335","60","0","5","23","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"30〜39歳","226","66","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"40〜49歳","266","67","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"50〜59歳","196","75","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"60〜69歳","88","42","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","3","0","0","1","0","0","2","1","0","0","3"
"70〜79歳","33","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","4","1","1","0","0","0","3","0","1","0","3"
"80歳以上","9","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","0","0","1","0","0","2","1","2","0","13"
"合計","4367","466","5","448","885","1230","26","62","4","34","3","7","3","1","1","23","1","0","0","0","0","24","31","1","1","2","0","0","21","2","4","0","27"
