"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","22","3","2","1","15","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","3","1","0","0","79","8","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","0","2","1","58","4","0","0","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0"
"3歳","5","0","1","9","51","8","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","9","0","3","8","70","16","0","5","0","0","1","0","0","3","1","1","0","0","0","0","0","0","0"
"5歳","7","0","1","27","51","13","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","4","0","0","13","40","6","0","5","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0"
"7歳","2","0","0","11","36","4","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"8歳","1","0","0","4","23","4","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","7","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","4","0","0","11","32","2","0","2","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0"
"15〜19歳","1","1","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","2","0","10","123","1","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","60","4","7","101","617","69","2","31","31","0","4","1","0","9","4","2","1","11","0","0","2","0","0"
