"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","11","0","0","6","3","0","0","1","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","24","2","1","119","6","3","0","19","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","26","6","5","395","28","22","0","51","0","2","0","6","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","11","12","6","211","29","16","0","7","0","2","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","1","1","6","22","212","27","8","2","2","0","1","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","2","2","7","24","185","42","4","1","1","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","3","2","3","47","159","16","3","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","0","6","28","125","12","6","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","38","100","7","2","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","3","39","85","6","0","0","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","24","71","5","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","9","0","3","38","211","5","1","0","0","0","1","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","4","37","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","1","5","173","1","0","0","0","1","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"30〜39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","43","77","51","281","2089","187","66","3","81","1","11","34","16","3","0","9","0","2","8","1","0","0","0","0","0","0","0","0"
