"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","3","20","1","1","20","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","7","16","2","3","216","8","20","1","48","0","7","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","27","29","21","15","688","11","52","2","75","0","11","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","27","6","13","36","588","11","21","1","12","0","4","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","42","3","16","39","702","10","10","2","6","0","1","5","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","62","2","12","70","801","18","8","2","4","1","1","22","3","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"5歳","67","0","19","64","793","30","11","3","0","0","2","22","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","70","0","8","71","658","23","6","7","0","0","2","24","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","58","0","5","58","515","36","4","9","0","0","0","24","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","51","0","2","49","366","19","0","4","0","0","0","20","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","56","0","0","49","300","15","2","1","0","0","1","15","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","248","0","5","75","574","23","6","6","0","0","0","36","1","0","0","0","0","0","10","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","96","0","0","7","134","1","1","0","0","0","0","2","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","0","1"
"20〜29歳","71","0","4","39","642","1","6","1","0","2","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","1160","76","108","576","6997","206","149","39","147","4","29","179","14","2","0","12","0","0","33","0","0","6","0","0","1","1","1","5","1"
