"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","0","2","12","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","6","0","33","1","0","0","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","1","2","2","4","3","45","0","3","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","4","2","5","10","1","51","2","1","0","9","0","1","0","0","0","0","0","0","0","1","","","","","",""
"文京","0","0","3","2","5","3","34","0","3","0","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","3","0","6","11","1","12","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","5","3","1","15","0","1","0","6","2","1","1","0","1","1","0","0","0","0","","","","","",""
"江東区","3","0","8","5","36","13","48","1","1","0","27","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","0","2","21","1","15","0","4","0","8","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","6","1","8","0","1","0","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","2","8","15","49","11","41","2","2","0","31","1","5","1","0","1","0","0","0","0","0","","","","","",""
"世田谷","0","0","3","15","20","11","64","1","4","0","30","1","2","1","1","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","5","0","8","1","14","0","1","0","4","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","3","0","1","49","0","1","0","13","0","2","0","0","1","0","0","0","0","0","","","","","",""
"杉並","0","0","7","5","17","3","30","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","5","0","8","0","13","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","2","13","4","79","2","6","0","10","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","3","6","7","2","42","0","1","0","9","1","2","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","3","10","1","37","1","2","0","10","4","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","8","9","21","7","93","0","4","0","33","0","3","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","5","2","5","30","2","82","0","5","0","29","9","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","3","2","20","4","47","0","1","0","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","7","16","30","10","30","0","6","0","12","15","1","0","0","3","0","0","0","0","0","","","","","",""
"八王子市","0","1","8","22","28","15","143","0","3","0","33","1","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","21","36","2","103","1","5","0","57","2","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","11","9","7","26","0","2","0","4","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","1","8","15","4","89","4","6","0","14","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","2","10","21","9","79","0","1","0","24","2","1","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","1","0","4","15","41","18","111","0","9","1","62","3","4","0","0","1","1","0","1","0","0","","","","","",""
"多摩小平","0","2","15","18","37","8","136","0","6","0","42","1","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","20","99","215","522","146","1581","17","83","1","511","55","30","3","1","8","2","0","1","0","1","","","","","",""
