"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","",""
"中央区","6","2","0","4","0","0","0","0","0","",""
"みなと","2","3","2","2","0","1","5","0","0","",""
"新宿区","30","12","25","24","0","0","32","15","1","",""
"文京","5","2","1","6","0","0","1","1","0","",""
"台東","1","0","0","0","0","0","0","0","0","",""
"墨田区","2","1","2","1","0","0","2","5","0","",""
"江東区","26","9","6","15","0","0","0","0","0","",""
"品川区","1","0","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","3","0","0","1","0","0","5","0","0","",""
"世田谷","0","0","0","0","0","0","6","0","1","",""
"渋谷区","3","0","0","0","0","0","3","0","0","",""
"中野区","3","0","0","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","17","7","7","7","4","2","2","1","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","2","0","2","0","1","4","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","0","0","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","3","2","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","3","0","1","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","0","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","5","6","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","101","38","43","66","4","4","72","31","3","",""
