"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","2","0"
"1〜4歳","0","0","0","0","0","0","4","2","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","6","0","0"
"15〜19歳","10","1","2","5","2","0","4","0","0"
"20〜24歳","53","14","18","17","1","0","2","0","0"
"25〜29歳","38","13","25","14","1","0","2","0","0"
"30〜34歳","41","11","20","10","0","0","2","0","0"
"35〜39歳","16","6","18","14","1","0","3","0","0"
"40〜44歳","20","10","7","7","1","0","4","0","0"
"45〜49歳","20","7","10","7","4","0","1","0","0"
"50〜54歳","12","6","10","7","0","0","3","0","0"
"55〜59歳","6","2","3","5","0","0","5","0","0"
"60〜64歳","3","4","1","0","0","0","3","0","0"
"65〜69歳","0","2","2","0","0","0","3","2","0"
"70歳以上","0","2","0","1","1","0","34","2","0"
"合計","219","78","116","87","11","0","83","8","0"
