"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","24","836","4","2","17","64","19","19","4","2","7","3","6","0","0","2","0","1","1","1","0","1","1","","","","","","",""
"区南部","5","12","522","1","9","34","57","2","9","10","4","4","1","2","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"区西南部","4","26","863","2","10","34","51","9","3","3","3","14","2","3","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区西部","5","21","945","0","9","26","53","12","1","3","6","6","2","0","0","0","2","0","0","1","0","0","1","1","","","","","","",""
"区西北部","5","30","1347","0","6","56","82","22","2","7","6","4","2","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区東北部","7","35","1170","3","10","23","59","3","3","16","4","3","5","2","1","0","1","0","0","1","0","0","0","2","","","","","","",""
"区東部","2","38","987","2","11","31","66","15","6","7","5","6","1","2","0","0","2","0","0","0","0","1","0","0","","","","","","",""
"西多摩","0","8","110","0","1","6","13","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","1","30","2102","2","2","66","126","15","7","11","3","16","5","3","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","1","12","379","1","1","33","16","9","1","1","2","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","2","25","903","1","10","47","40","5","8","2","4","4","2","2","0","0","0","0","1","1","0","0","0","2","","","","","","",""
"北多摩北部","9","17","711","0","3","28","69","4","2","11","5","7","2","1","0","0","1","0","1","1","0","0","0","1","","","","","","",""
"島しょ","0","0","17","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"合計","42","278","10892","16","74","401","698","116","61","76","45","72","25","22","2","0","14","0","3","5","1","1","2","11","","","","","","",""
