"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","4","8","1","0","16","0","27","0","2","1","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","2","6","3","1","1","38","0","118","1","16","5","0","5","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","8","8","11","12","5","79","0","533","8","31","6","1","1","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","12","3","7","4","11","75","2","371","19","12","7","0","0","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","5","3","3","2","26","42","2","389","40","1","6","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","12","5","2","3","37","58","2","441","58","2","5","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","12","6","0","1","35","47","1","337","66","0","12","1","2","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"6歳","16","2","0","2","46","45","5","253","23","1","5","0","0","0","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"7歳","16","4","0","1","50","38","3","148","25","0","2","2","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","16","3","0","0","49","32","4","113","25","0","1","0","1","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","16","5","0","0","31","28","3","88","5","0","3","0","0","0","0","0","0","0","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","77","27","1","0","68","84","8","113","9","0","2","1","1","0","0","0","0","0","35","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"15〜19歳","15","41","0","0","4","18","3","6","0","0","2","0","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","18","54","0","4","29","66","0","30","4","0","4","2","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","8","51","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","31","80","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","19","73","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","2"
"60〜69歳","12","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","1","0","5"
"70〜79歳","8","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","1","7"
"80歳以上","4","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","2","0","23"
"合計","308","543","35","31","392","666","33","2967","283","65","61","8","10","1","0","13","0","2","112","4","0","1","51","1","0","0","0","0","0","0","4","2","46"
