"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","8","1","0","5","1","8","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","22","3","1","36","1","65","1","22","0","14","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","56","5","7","57","0","175","4","43","0","37","0","9","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","24","3","14","51","1","99","4","3","0","22","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"3歳","3","3","5","17","42","3","49","7","1","0","17","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","2","7","27","39","5","37","8","1","0","8","4","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","4","0","6","14","20","2","23","8","1","0","8","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","22","19","2","11","9","0","0","2","5","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","8","16","4","8","5","0","0","4","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","9","12","0","4","2","0","0","1","4","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","7","15","4","0","1","0","0","5","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","3","17","46","3","7","1","0","0","2","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","5","8","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","1","1","19","64","0","15","0","0","3","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","2","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","15","116","43","167","430","27","502","50","71","4","126","36","33","2","0","27","0","2","10","0","0","0","0","0","0","0","0","0","0"
