"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","7","57","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中央区","0","4","111","3","2","1","22","0","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","11","215","3","0","5","6","1","2","2","2","14","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"新宿区","4","29","131","1","0","1","14","3","0","0","1","5","0","0","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"文京","2","11","238","7","0","6","7","1","1","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","1","13","224","2","0","1","24","1","4","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","20","86","1","0","0","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","","","","","","",""
"江東区","3","21","430","1","0","12","41","2","6","0","3","18","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","19","173","1","2","2","13","3","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","8","140","0","0","2","8","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","42","338","2","1","14","39","2","20","1","3","10","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","5","49","535","0","2","13","18","2","1","3","1","11","1","0","0","0","0","0","0","0","0","0","0","6","","","","","","",""
"渋谷区","27","9","134","1","0","0","11","2","3","1","0","2","0","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"中野区","5","15","437","0","1","9","14","2","4","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","32","269","3","4","1","18","1","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"池袋","4","24","228","3","1","2","8","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","3","22","238","0","1","6","14","2","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","13","255","7","0","6","10","3","1","1","3","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","4","38","289","1","4","4","16","1","2","1","1","4","0","0","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"練馬区","5","57","454","2","0","13","32","4","2","0","3","14","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","1","43","524","3","6","2","23","0","1","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","3","35","258","1","0","2","12","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","","","","","","",""
"江戸川","3","41","505","0","6","9","10","3","11","1","2","16","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"八王子市","2","34","894","1","1","14","34","3","0","6","2","9","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"町田市","6","27","775","2","2","17","45","14","6","3","3","14","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","10","73","0","0","6","14","3","0","0","2","1","0","1","0","3","0","0","0","2","0","0","0","0","","","","","","",""
"南多摩","1","24","340","2","0","5","25","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","1","37","339","1","0","14","11","5","1","5","3","5","2","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"多摩府中","1","63","869","8","1","16","47","8","1","5","1","6","0","0","0","0","1","0","0","1","0","0","0","5","","","","","","",""
"多摩小平","7","32","672","3","8","11","62","9","1","9","5","13","1","0","0","0","0","1","0","0","0","0","0","3","","","","","","",""
"島しょ","0","3","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","93","793","10253","60","42","194","604","76","74","46","53","171","8","15","1","3","10","1","1","4","0","0","0","41","","","","","","",""
