"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","4","1","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","1","0","0","0","0","0"
"15〜19歳","10","1","4","5","0","0","0","0","0"
"20〜24歳","59","7","26","26","5","0","0","0","0"
"25〜29歳","58","11","26","14","2","0","0","0","0"
"30〜34歳","34","11","16","14","2","0","0","0","0"
"35〜39歳","15","10","14","13","2","0","0","1","0"
"40〜44歳","30","11","10","10","0","0","5","0","0"
"45〜49歳","10","10","12","6","1","0","0","0","0"
"50〜54歳","7","5","6","6","1","0","2","0","0"
"55〜59歳","7","4","3","2","0","0","3","0","0"
"60〜64歳","4","0","2","1","0","0","4","1","0"
"65〜69歳","1","1","1","1","0","0","7","0","0"
"70歳以上","1","4","1","0","0","0","33","0","1"
"合計","236","75","121","99","13","0","61","3","1"
