"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","35","3","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"〜1歳","111","4","1","1","30","0","0","1","5","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1"
"1歳","452","11","8","7","127","3","8","8","16","1","0","0","1","0","0","0","0","0","0","1","6","3","1","4","0","2","1","5"
"2歳","512","5","3","17","104","2","0","10","4","1","1","0","0","0","1","0","0","0","0","0","5","0","0","2","0","0","3","2"
"3歳","608","3","1","23","62","5","2","27","2","1","0","0","1","0","0","0","0","0","0","0","3","1","0","1","0","0","1","1"
"4歳","716","1","2","35","94","5","1","37","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","752","1","1","44","53","3","2","38","3","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"6歳","765","0","4","39","53","6","0","36","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"7歳","690","0","3","26","53","6","0","19","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","686","0","1","35","34","7","0","17","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","579","0","0","15","39","1","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1977","0","0","41","102","6","0","13","0","0","4","0","0","0","0","0","0","0","0","0","4","0","0","1","1","0","3","1"
"15〜19歳","623","0","0","6","35","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","760","0","0","20","202","4","2","7","0","0","0","0","0","0","2","0","0","1","0","0","2","0","0","0","0","0","2","0"
"30〜39歳","1117","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","3","0"
"40〜49歳","1298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","473","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","1","0","0","0","0","3","0"
"70〜79歳","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","1","1","0","0","12","1"
"80歳以上","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","2","1","5","0","1","43","6"
"合計","13345","28","24","309","995","48","15","219","35","3","10","1","3","0","9","0","0","1","0","1","103","8","4","15","1","4","81","18"
