"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","4","3","1","20","2","7","1","7","0","18","3","0","1","0","4","0","0","1","0","0","0","","","","","",""
"区南部","0","2","8","6","46","5","4","3","8","0","16","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","4","2","4","31","2","9","3","5","0","16","1","2","0","0","2","0","2","0","0","0","0","","","","","",""
"区西部","1","3","6","5","35","1","9","3","7","0","22","4","0","0","0","2","0","0","1","0","0","0","","","","","",""
"区西北部","0","3","3","8","34","3","24","2","6","2","26","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","2","3","1","16","51","6","12","2","8","0","15","15","2","0","0","1","0","0","1","0","0","0","","","","","",""
"区東部","0","5","11","9","43","4","9","9","8","0","18","4","4","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","10","2","3","0","1","0","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","5","1","23","46","6","17","5","7","1","20","5","2","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","5","5","12","2","4","1","7","0","5","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","5","16","8","13","4","12","1","20","2","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","1","7","2","26","2","17","3","6","0","27","2","1","0","0","4","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","31","50","85","370","44","128","36","82","4","209","47","17","2","0","18","0","2","4","0","0","0","","","","","",""
