"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","78","11","3","37","28","1","56","1","4","5","4","0","0","0","1","0","0","0","0","0","0","10","","","","","",""
"区南部","6","59","17","4","30","57","2","28","1","7","12","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","5","68","6","2","25","41","7","13","4","2","8","1","5","0","0","4","0","0","0","0","0","0","2","","","","","",""
"区西部","2","85","8","9","37","53","8","23","2","3","3","1","0","0","0","0","0","0","1","0","0","0","6","","","","","",""
"区西北部","7","133","12","9","50","69","2","19","3","5","2","2","1","0","0","1","0","0","0","0","0","0","1","","","","","",""
"区東北部","5","106","9","8","52","60","4","43","5","3","12","1","0","0","0","1","0","0","1","0","0","0","5","","","","","",""
"区東部","5","92","11","2","38","63","3","71","3","3","16","1","1","1","0","0","0","1","2","0","0","0","2","","","","","",""
"西多摩","0","35","1","3","12","8","0","5","1","0","1","0","1","0","0","1","0","0","0","0","0","0","3","","","","","",""
"南多摩","3","86","14","8","58","93","5","19","1","6","9","3","1","0","0","1","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","3","36","6","1","21","23","4","14","2","2","5","2","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","1","71","6","6","44","49","1","26","26","7","5","1","1","0","0","1","0","0","1","0","0","0","9","","","","","",""
"北多摩北部","1","51","6","8","54","53","2","31","0","4","0","3","0","0","0","1","0","0","0","0","0","0","6","","","","","",""
"島しょ","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","44","901","110","63","458","597","39","348","49","46","78","20","10","1","0","11","0","1","5","0","0","0","53","","","","","",""
