"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","1","7","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","8","1","0","29","2","2","1","25","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","5","1","2","90","11","3","0","21","0","0","2","0","1","1","1","0","1","0","0","0","0","0"
"2歳","8","1","2","3","72","10","3","2","5","0","0","2","0","1","1","0","1","0","0","0","1","0","0"
"3歳","19","2","1","4","59","11","3","0","0","0","0","3","0","4","1","0","0","0","0","0","0","0","0"
"4歳","12","0","1","11","48","9","6","1","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0"
"5歳","18","1","3","16","59","10","2","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","19","0","1","24","35","7","2","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"7歳","32","0","1","14","32","3","0","2","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"8歳","17","0","0","8","22","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","13","0","0","3","13","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","31","0","1","7","39","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","12","1","0","6","137","0","1","1","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0"
"30〜39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","216","25","12","99","649","67","22","12","53","0","0","19","0","23","4","1","1","8","1","0","1","1","1"
