"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","2","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","0","2","1","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","2","25","1","0","1","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","","","","","",""
"台東","0","0","1","3","8","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","5","22","3","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","0","0","3","14","4","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","4","19","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","2","5","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","2","8","36","14","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","0","1","29","8","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","3","0","11","2","0","0","1","0","1","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"中野区","1","0","0","5","25","3","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","33","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","6","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","0","3","17","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","4","5","2","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"練馬区","1","0","0","1","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","1","15","4","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","7","20","4","0","2","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","2","0","1","4","26","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","0","3","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","4","9","4","0","2","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","0","16","2","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","1","0","9","1","1","2","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","2","22","4","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","0","2","9","49","10","0","0","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","19","0","12","72","486","92","1","28","36","0","7","1","1","17","5","0","0","17","1","0","2","0","0","","","","","",""
