"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","1","4","23","1","5","8","2","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","6","1","1","7","22","1","3","5","3","1","0","0","0","0","0","0","0","2","1","0","0","","","","","",""
"新宿区","3","5","2","11","31","1","2","2","0","1","0","0","2","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","0","0","3","31","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","10","37","1","4","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","4","1","1","9","0","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","2","4","10","64","3","5","10","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","5","23","1","2","10","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","0","10","34","1","4","3","3","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","14","3","5","21","82","4","8","4","0","2","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","13","2","3","32","57","3","6","11","2","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","1","9","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","13","2","4","11","30","0","17","2","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","11","29","1","5","3","3","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","1","1","4","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","1","1","7","27","1","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","6","11","20","2","9","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","4","25","1","8","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","6","3","1","33","58","2","13","7","4","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","2","14","68","5","9","4","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","4","1","2","10","34","1","5","6","1","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","2","2","3","25","64","1","4","8","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","4","1","26","58","1","8","16","1","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","1","1","12","52","6","5","13","5","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","1","2","5","8","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","2","2","0","8","16","2","4","8","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","9","0","0","25","32","2","16","8","2","1","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","16","4","3","31","86","1","14","16","6","4","0","2","1","0","1","0","0","1","0","0","0","","","","","",""
"多摩小平","6","2","4","38","49","4","19","23","2","1","1","1","0","0","0","0","0","0","0","1","0","","","","","",""
"島しょ","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","120","43","51","393","1082","48","195","182","67","19","10","10","6","0","7","0","0","5","1","1","1","","","","","",""
