"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","42","11","8","0","1","17","1","0","0","6","0","0","0","0","0","0","0","0","0","1","0","6","1","0","0","0","0","0","6","0","0","0","1"
"〜1歳","117","17","12","2","2","73","2","5","3","13","1","0","0","1","0","0","0","0","1","0","0","3","0","2","2","1","0","0","1","1","0","0","0"
"1歳","350","20","29","17","13","202","3","24","28","35","1","1","0","0","0","0","0","0","1","0","0","9","1","1","1","7","0","2","1","8","0","0","1"
"2歳","376","20","11","21","34","194","4","29","40","9","0","1","1","2","0","3","0","0","2","0","0","5","1","1","0","1","0","0","4","1","0","0","1"
"3歳","433","6","3","12","59","148","6","18","83","5","0","0","1","0","0","0","0","0","3","0","0","4","2","0","0","2","1","1","2","2","0","0","2"
"4歳","537","5","4","4","90","145","15","17","124","1","0","3","1","0","0","2","0","0","0","0","0","8","0","2","0","3","1","1","5","3","0","0","0"
"5歳","599","10","2","3","77","153","13","32","137","0","1","3","1","0","0","1","0","0","2","0","0","4","0","0","0","1","0","0","3","1","0","0","0"
"6歳","702","10","0","4","79","112","15","14","130","1","1","1","0","0","0","3","0","0","2","0","0","7","0","1","1","2","0","1","4","2","0","0","0"
"7歳","829","14","1","5","113","132","17","14","72","0","0","0","2","0","0","2","0","0","1","0","0","5","0","0","1","1","0","0","3","1","0","0","0"
"8歳","802","11","0","3","97","113","22","7","76","0","0","2","1","0","0","0","0","0","6","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","821","14","0","1","69","92","13","3","55","0","0","3","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10〜14歳","3430","91","1","3","138","198","45","4","51","0","0","3","1","1","0","0","0","0","21","0","0","12","0","2","2","1","0","0","9","1","0","0","0"
"15〜19歳","1484","97","0","0","11","27","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","1113","167","0","5","44","177","0","3","2","0","0","0","0","0","0","5","0","0","3","0","0","4","2","0","1","0","0","0","3","0","0","0","2"
"30〜39歳","1090","151","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"40〜49歳","1611","194","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","2","1","0","7","3","0","0","0","0","0","7","0","0","0","3"
"50〜59歳","1456","208","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","21","7","4","1","2","0","0","15","2","0","0","7"
"60〜69歳","545","124","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","15","11","4","1","1","0","0","11","1","0","1","10"
"70〜79歳","241","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","47","19","2","1","3","1","0","42","4","1","0","18"
"80歳以上","149","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","48","7","1","5","1","0","57","5","4","0","44"
"合計","16727","1379","71","80","827","1783","157","170","801","70","4","17","9","5","0","36","2","0","47","2","1","234","96","26","12","30","4","5","180","32","5","1","90"
