"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","12","0","11","9","0","0","0","0","0","2","2"
"中央区","12","7","0","3","0","0","0","0","0","3","0"
"みなと","12","40","10","6","0","1","3","0","0","2","1"
"新宿区","34","18","31","29","0","6","7","7","0","7","2"
"文京","7","3","3","0","0","0","2","0","1","1","1"
"台東","28","11","11","21","4","0","0","0","0","2","0"
"墨田区","6","3","2","2","0","0","7","1","0","2","1"
"江東区","14","1","0","8","0","0","0","0","0","2","0"
"品川区","5","4","3","2","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","12","0","0","2","0","0","2","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","2","0","0","2"
"渋谷区","13","8","7","7","1","0","1","0","0","4","1"
"中野区","1","0","0","3","0","0","0","0","0","2","0"
"杉並","5","1","0","1","0","0","2","0","0","2","2"
"池袋","23","8","5","7","0","0","1","4","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","4","1","0","0","0","0","0","0","0","1","0"
"板橋区","9","1","0","3","0","0","3","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","4","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","3","0","0","0","1"
"江戸川","12","1","1","3","1","0","0","0","0","2","0"
"八王子市","9","1","1","1","0","0","2","0","0","4","1"
"町田市","1","2","0","0","2","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","17","1","0","4","0","0","1","0","0","2","1"
"多摩府中","0","0","0","1","0","0","30","0","0","3","3"
"多摩小平","1","0","0","0","0","0","3","3","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0"
"合計","240","115","85","112","8","7","71","17","1","54","24"
