"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","1","2","19","0","0","3","3","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","2","1","2","10","11","0","6","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","2","1","12","20","2","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","2","1","0","4","11","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","1","8","44","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","1","0","9","16","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","2","1","23","57","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","0","1","11","24","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","2","21","28","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","2","1","32","84","1","3","7","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","18","1","3","38","68","3","4","4","2","0","1","1","0","0","0","0","0","0","0","1","0","","","","","",""
"渋谷区","0","0","0","1","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中野区","5","2","0","20","23","2","1","2","4","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","7","0","0","6","24","1","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","2","0","0","1","5","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北区","10","0","0","10","15","0","2","1","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","16","2","1","11","19","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","0","0","2","25","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","14","2","5","24","57","1","6","1","1","1","1","0","0","0","4","0","0","0","0","0","0","","","","","",""
"足立","9","0","3","26","31","3","0","2","4","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","0","0","14","38","0","3","4","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","3","1","2","20","45","3","6","4","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","0","2","35","90","1","1","2","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","4","0","0","22","38","2","4","4","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","4","11","25","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","0","2","18","41","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","16","1","1","19","41","9","0","3","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","14","4","3","40","79","7","0","10","11","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","13","0","15","43","87","11","0","1","8","1","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","180","23","51","493","1074","55","50","63","77","10","12","7","0","0","11","0","0","1","0","2","0","","","","","",""
