"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","39","47","14","15","0","0","6","0","0","",""
"区南部","7","0","0","1","0","0","1","0","0","",""
"区西南部","6","11","0","4","0","0","1","0","0","",""
"区西部","22","11","26","12","0","0","16","1","0","",""
"区西北部","17","5","4","15","1","0","0","1","0","",""
"区東北部","0","0","0","0","0","0","8","1","0","",""
"区東部","17","7","4","11","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","0","0","0","0","0","0","1","0","0","",""
"北多摩南部","0","0","0","0","0","0","10","1","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","108","81","48","58","1","0","47","4","0","",""
