"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","3","0","0","5","8","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","0","0","13","77","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","10","1","0","2","42","4","0","0","1","0","0","1","1","0","0","0","0","0","1","0","","","","","",""
"文京","11","0","0","2","6","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","1","0","0","2","24","1","1","0","3","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","0","0","6","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","8","0","0","8","84","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","9","0","0","9","59","2","0","0","3","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","3","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","18","0","2","8","96","6","1","2","5","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","22","0","1","8","73","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","0","3","22","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","16","0","0","5","47","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","9","0","2","2","41","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","5","0","0","0","12","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","8","1","0","1","36","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","6","0","1","2","12","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","0","0","0","10","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","36","0","0","4","26","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"足立","2","0","0","1","37","3","0","1","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","15","0","0","11","29","2","0","0","3","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江戸川","26","0","2","19","51","4","0","0","4","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","12","0","2","35","79","10","0","0","2","0","0","3","1","0","0","1","0","0","0","0","","","","","",""
"町田市","15","0","0","28","90","1","0","1","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","29","0","0","3","42","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","0","10","33","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","14","0","0","0","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","49","0","0","5","46","6","0","1","4","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","17","0","3","17","68","15","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","373","2","13","212","1207","102","3","7","48","1","0","24","6","1","0","5","0","0","2","0","","","","","",""
