"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","1","0","0","0","1","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","4","0","0","0","21","3","0","1","15","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","20","0","1","0","48","11","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","29","0","0","2","40","6","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","37","0","0","4","36","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","60","0","1","2","39","7","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"5歳","55","0","2","4","39","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","64","0","1","3","27","3","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"7歳","43","0","0","2","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","33","0","0","2","20","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","19","0","0","1","14","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","63","0","0","2","24","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"15〜19歳","27","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","30","0","0","2","90","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","573","0","5","25","434","51","1","7","20","0","0","2","2","6","5","0","0","2","0","0","0","2","0","1"
