"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","2","1801","3","2","0","26","0","0","0","2","0","0","2","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"〜1歳","2","2","*","8","14","5","152","3","8","3","29","5","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","6","8527","10","57","20","257","4","20","11","55","7","1","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","0","3","*","6","27","55","161","5","5","15","10","2","0","3","3","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"3歳","2","2","*","1","12","85","119","9","7","21","5","5","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","1","*","0","7","96","122","21","3","33","5","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","3","1","4408","0","4","116","119","18","0","32","1","0","5","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","7","4","*","1","5","164","116","24","1","23","0","2","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","*","0","2","119","86","43","3","16","0","1","3","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","3","*","0","2","104","96","41","2","17","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","*","1","4","91","72","27","1","10","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","34","16","2503","0","5","148","203","86","1","5","0","0","9","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","15","23","1206","0","1","10","39","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"20〜29歳","6","34","849","0","1","45","112","4","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","5","36","1029","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","6","48","989","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","66","906","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"60〜69歳","2","39","620","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","4"
"70〜79歳","1","33","492","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"80歳以上","1","23","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","18","0","0","0","0","0","2","0","1","1","16"
"合計","96","342","23610","30","143","1058","1680","287","51","191","107","22","29","19","8","0","22","0","1","12","1","0","3","37","0","0","0","0","0","3","0","2","1","34"
