"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","37","32","8","1","24","144","6","4","20","0","0","2","1","0","0","3","0","0","1","0","0","0","4","","","","","",""
"区南部","35","44","7","2","25","136","6","1","15","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","39","53","6","1","29","97","3","1","8","1","0","1","2","0","0","2","0","0","0","0","0","0","4","","","","","",""
"区西部","51","38","5","1","28","113","5","0","11","3","0","1","1","0","0","1","0","0","1","0","0","0","2","","","","","",""
"区西北部","68","84","8","3","66","196","8","1","28","5","0","0","0","0","0","1","0","0","1","0","0","0","1","","","","","",""
"区東北部","62","98","18","3","44","156","1","1","20","5","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東部","59","61","10","1","28","134","7","0","17","2","0","1","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"西多摩","19","35","0","0","4","21","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"南多摩","71","95","15","2","32","135","6","0","31","4","0","1","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","41","49","5","0","30","42","1","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","87","72","5","0","40","126","8","0","10","1","0","0","2","0","0","0","0","0","1","0","0","2","6","","","","","",""
"北多摩北部","21","59","8","1","37","107","2","0","19","1","0","0","2","0","0","1","0","0","1","0","0","0","5","","","","","",""
"島しょ","2","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","592","723","95","15","387","1407","53","8","193","23","0","8","8","0","0","10","0","0","5","0","0","4","35","","","","","",""
