"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","59","10","5","29","41","2","30","1","7","3","0","0","0","0","2","0","0","0","0","0","1","7","","","","","",""
"区南部","1","40","14","11","36","55","3","22","1","1","7","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","55","17","1","35","52","4","22","5","4","10","1","3","0","0","2","0","0","0","0","0","0","5","","","","","",""
"区西部","2","68","10","1","42","54","2","9","1","4","1","1","2","2","0","0","0","0","1","0","0","0","6","","","","","",""
"区西北部","3","90","12","7","77","88","0","9","2","5","7","1","1","0","0","1","0","0","1","0","0","0","7","","","","","",""
"区東北部","3","75","11","6","49","66","3","18","1","8","7","1","1","0","0","2","0","0","0","0","0","0","1","","","","","",""
"区東部","3","87","14","7","42","73","5","66","0","7","5","0","2","0","0","0","0","0","0","0","0","0","2","","","","","",""
"西多摩","0","15","0","3","6","5","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","3","70","6","8","74","122","7","21","0","5","5","2","1","1","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩西部","2","28","10","1","32","24","2","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","3","55","6","9","50","50","1","19","25","4","2","1","0","0","0","1","0","0","0","0","0","0","14","","","","","",""
"北多摩北部","0","33","9","17","63","61","2","10","0","7","2","0","0","0","0","0","0","0","1","0","0","0","11","","","","","",""
"島しょ","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","28","677","122","76","535","691","31","238","36","52","50","9","13","5","0","8","0","0","3","0","0","1","61","","","","","",""
