"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","15","1","9","11","3","11","0","2","0","8","5","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","13","8","6","49","1","12","1","7","1","10","3","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","0","1","0","3","27","4","6","0","4","0","4","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","1","2","6","51","4","15","1","6","0","4","1","2","0","0","2","0","0","0","0","","","","","",""
"区西北部","0","0","0","3","16","2","8","0","7","0","5","1","2","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","2","10","15","4","8","0","8","0","2","10","1","1","0","3","0","0","4","1","","","","","",""
"区東部","2","1","0","17","33","8","9","0","4","0","8","4","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","3","6","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","5","22","40","9","20","2","5","0","11","10","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","3","9","4","10","0","7","0","1","0","0","0","0","2","0","0","0","0","","","","","",""
"北多摩北部","0","0","3","4","15","3","1","0","8","0","7","2","2","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","33","21","87","277","43","100","4","61","1","60","39","10","3","0","8","0","0","4","1","","","","","",""
