"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"中央区","5","0","0","3","8","2","6","0","1","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","11","3","1","2","10","0","3","0","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","4","9","0","4","11","0","4","0","0","2","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","4","2","0","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","4","2","1","6","14","0","16","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","3","0","5","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","3","8","2","8","19","2","8","0","4","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","4","0","6","24","1","16","2","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","2","0","8","13","1","11","1","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","7","5","18","39","3","21","3","4","11","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","9","13","6","20","35","1","21","1","1","4","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","5","2","0","0","5","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","2","0","9","11","0","5","0","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","2","2","2","27","2","7","0","2","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","8","0","6","5","0","1","0","0","13","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","4","4","0","4","6","1","15","0","3","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"荒川区","12","13","0","5","16","1","3","4","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","2","0","4","13","3","6","1","3","2","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","10","9","1","20","17","4","12","0","4","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","25","12","2","13","34","2","6","0","2","7","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","9","5","1","2","32","0","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","12","4","0","14","32","3","14","1","1","5","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","16","6","0","25","29","3","25","0","2","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","4","0","0","15","23","7","8","1","2","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","4","0","1","7","1","37","0","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","7","3","9","7","0","17","1","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","4","3","5","13","4","15","0","2","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","31","9","5","13","37","8","43","0","1","13","3","4","0","0","0","0","0","2","0","0","0","","","","","",""
"多摩小平","20","5","2","19","18","2","26","1","4","11","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","224","151","34","249","508","51","373","19","50","113","14","8","1","0","9","0","1","5","0","0","0","","","","","",""
