"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","2","0","4","5","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","5","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","1","4","11","19","2","0","0","1","0","0","0","0","1","0","0","0","5","0","0","0","0","0","","","","","",""
"新宿区","4","1","0","3","11","4","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","","","","","",""
"文京","7","0","0","0","4","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","2","0","2","8","14","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","1","0","4","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","7","0","2","7","15","3","0","1","2","0","0","0","0","0","1","0","0","2","0","0","0","0","0","","","","","",""
"品川区","7","1","1","5","38","1","0","1","3","0","0","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","0","3","4","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","24","10","0","9","24","4","1","5","4","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","18","0","0","5","43","8","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","3","0","0","2","12","3","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"中野区","8","1","0","9","19","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","19","0","0","3","42","8","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","11","0","0","3","9","4","0","1","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","0","3","9","11","5","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","4","0","0","0","10","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","17","0","1","3","11","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","9","0","0","3","21","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","0","0","6","21","5","0","2","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","25","0","0","10","8","4","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","10","0","1","5","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","13","0","0","6","23","6","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","1","0","0","13","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","0","8","21","2","0","4","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","0","1","0","9","1","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","17","0","0","6","25","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","10","11","3","8","24","4","1","2","2","0","0","0","0","3","2","2","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","251","30","18","139","480","98","5","41","33","3","0","2","0","20","11","4","0","11","0","0","1","0","0","","","","","",""
