"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","4","0","14","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","2","4","1","4","8","1","23","1","2","0","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","9","3","5","9","0","20","1","1","0","2","0","0","0","0","1","0","0","2","0","0","0","","","","","",""
"文京","0","3","1","1","3","0","15","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","6","0","1","12","0","17","2","1","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","7","0","4","2","0","10","0","0","0","3","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","9","10","1","8","44","0","36","0","4","0","3","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","1","7","7","1","19","0","3","0","2","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","6","1","2","5","0","10","0","1","0","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","15","9","18","48","1","21","2","11","1","17","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","13","3","6","34","0","27","2","1","0","4","4","3","0","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","0","0","0","1","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","2","0","3","20","0","6","5","4","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","1","0","3","11","0","21","2","2","0","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","5","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","3","1","1","7","1","23","0","1","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","13","3","6","7","0","33","0","3","0","5","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","9","0","16","1","2","0","1","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","0","4","0","13","17","3","24","1","4","0","4","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","3","2","9","32","2","35","2","5","0","8","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","0","4","24","0","14","0","5","0","8","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","0","2","2","9","22","2","26","5","4","0","8","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","9","1","9","43","3","51","4","3","3","10","2","4","0","0","4","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","9","31","0","24","3","3","0","3","2","6","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","2","3","19","1","13","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","7","1","21","14","0","35","5","6","0","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","1","1","11","37","4","27","9","1","0","5","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩府中","1","3","3","25","24","4","63","9","12","0","5","4","3","0","0","2","0","0","1","0","0","0","","","","","",""
"多摩小平","0","7","7","27","36","2","59","3","5","0","6","3","1","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","131","43","211","539","27","691","57","88","4","123","58","24","1","0","15","0","0","7","0","0","0","","","","","",""
