"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","3","4","26","3","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","11","68","7","4","47","0","4","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","21","119","13","26","61","2","26","4","37","1","3","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","5","9","61","8","20","65","2","7","3","4","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","4","31","8","65","48","3","3","7","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","7","3","13","10","66","59","1","1","4","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","7","6","5","7","63","71","0","2","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","7","3","1","3","70","43","4","1","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","1","0","0","41","52","2","1","1","0","0","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","4","0","1","52","54","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","7","5","0","1","47","37","4","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"10〜14歳","17","46","0","1","82","79","7","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","15","54","0","0","14","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"20〜29歳","13","93","1","3","48","58","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","18","73","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","9","67","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","4"
"60〜69歳","3","44","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","8"
"70〜79歳","2","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","1","9"
"80歳以上","3","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","3","0","23"
"合計","142","612","325","65","598","694","29","45","22","59","6","19","9","5","2","18","0","0","2","0","0","1","59","0","0","0","0","0","1","0","6","1","52"
